file_path,benchmark_name,num_qubits,MQTPredictor_fidelity_time,MQTPredictor_fidelity_fidelity,MQTPredictor_fidelity_critical_depth,MQTPredictor_critical_depth_time,MQTPredictor_critical_depth_fidelity,MQTPredictor_critical_depth_critical_depth,qiskit_ibm_washington_time,qiskit_ibm_washington_fidelity,qiskit_ibm_washington_critical_depth,qiskit_ibm_montreal_time,qiskit_ibm_montreal_fidelity,qiskit_ibm_montreal_critical_depth,qiskit_oqc_lucy_time,qiskit_oqc_lucy_fidelity,qiskit_oqc_lucy_critical_depth,qiskit_rigetti_aspen_m2_time,qiskit_rigetti_aspen_m2_fidelity,qiskit_rigetti_aspen_m2_critical_depth,qiskit_ionq_harmony_time,qiskit_ionq_harmony_fidelity,qiskit_ionq_harmony_critical_depth,qiskit_ionq_aria1_time,qiskit_ionq_aria1_fidelity,qiskit_ionq_aria1_critical_depth,qiskit_quantinuum_h2_time,qiskit_quantinuum_h2_fidelity,qiskit_quantinuum_h2_critical_depth,tket_ibm_washington_time,tket_ibm_washington_fidelity,tket_ibm_washington_critical_depth,tket_ibm_montreal_time,tket_ibm_montreal_fidelity,tket_ibm_montreal_critical_depth,tket_oqc_lucy_time,tket_oqc_lucy_fidelity,tket_oqc_lucy_critical_depth,tket_rigetti_aspen_m2_time,tket_rigetti_aspen_m2_fidelity,tket_rigetti_aspen_m2_critical_depth,tket_ionq_harmony_time,tket_ionq_harmony_fidelity,tket_ionq_harmony_critical_depth,tket_ionq_aria1_time,tket_ionq_aria1_fidelity,tket_ionq_aria1_critical_depth,tket_quantinuum_h2_time,tket_quantinuum_h2_fidelity,tket_quantinuum_h2_critical_depth
ghz_indep_qiskit_70,ghz,70,-1,7.72386e-05,0.0230769231,-1,1.209e-07,0.4622641509,53.39636516571045,0.0377032421,0.0,-1,-1,-1,-1,-1,-1,51.44978308677673,1.557e-07,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.2999110221862793,0.0203382407,0.0,-1,-1,-1,-1,-1,-1,2.6035819053649902,5e-10,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
ghz_indep_qiskit_27,ghz,27,-1,0.6575149035,0.0,-1,0.0111454897,0.40969163,37.82982087135315,0.3141096745,0.0,2.8121960163116455,0.2846899925,0.0,-1,-1,-1,41.518097162246704,0.0014729035,0.0,-1,-1,-1,-1,-1,-1,13.243500232696533,0.7896256653,0.0,1.3133721351623535,0.288050714,0.0,2.4346251487731934,0.2565514272,0.0483870968,-1,-1,-1,0.9128868579864502,6.80802e-05,0.0,-1,-1,-1,-1,-1,-1,0.8956072330474854,0.5491531535,0.0
ghz_indep_tket_5,ghz,5,-1,0.9548775506,0.0,-1,0.7365958929,0.0,0.40044593811035156,0.87527228,0.0,0.47190093994140625,0.8795632899,0.0,2.9296398162841797,0.4910021899,0.0,1.703019142150879,0.4097438145,0.0,5.2376039028167725,0.8203341016,0.0,15.48021411895752,0.956024321,0.0,3.670135021209717,0.9626830542,0.0,0.15460729598999023,0.8647845818,0.0,0.16173195838928223,0.8227553618,0.0,0.1255509853363037,0.3794972777,0.0,0.1558680534362793,0.3384438028,0.0,0.1700148582458496,0.7139623218,0.0,0.1720278263092041,0.9359659634,0.0,0.17526984214782715,0.9111401395,0.0
ghz_indep_qiskit_11,ghz,11,-1,0.8925881035,0.0,-1,0.150770526,0.4285714286,0.10864496231079102,0.687340312,0.0,0.3009960651397705,0.753645231,0.0,-1,-1,-1,3.5371909141540527,0.1754933918,0.0,0.8266689777374268,0.609504497,0.0,28.606073141098022,0.8936600667,0.0,16.21566414833069,0.9120357311,0.0,0.40947389602661133,0.7114299644,0.0,0.35875773429870605,0.6607167066,0.0,-1,-1,-1,0.4292893409729004,0.0617298031,0.0,0.29393792152404785,0.4324095477,0.0,0.3723330497741699,0.8480291256,0.0,0.4902200698852539,0.7936238605,0.0
ghz_indep_tket_16,ghz,16,-1,0.8437956267,0.0,-1,0.0297967399,0.3846153846,1.179123878479004,0.5003202841,0.0,0.587517261505127,0.5227478001,0.0,-1,-1,-1,27.976348876953125,0.0533145392,0.0,-1,-1,-1,24.51980996131897,0.844808992,0.0,29.369882106781006,0.8718711184,0.0,0.5660150051116943,0.3807657009,0.0,0.42816686630249023,0.5785845596,0.0,-1,-1,-1,0.5508959293365479,0.0194405358,0.0,-1,-1,-1,0.4457848072052002,0.7810935091,0.0,0.6024327278137207,0.7073580995,0.0
ghz_indep_qiskit_50,ghz,50,-1,0.0001684752,0.45,-1,5.7189e-06,0.4683357879,123.99952983856201,0.1438376541,0.0,-1,-1,-1,-1,-1,-1,131.5339550971985,1.29924e-05,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.621309757232666,0.1133961078,0.0,-1,-1,-1,-1,-1,-1,1.808539867401123,5.487e-07,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
ghz_indep_tket_9,ghz,9,-1,0.912886162,0.0,-1,0.653471743,0.0,0.777573823928833,0.757242533,0.0,0.4331228733062744,0.6825986022,0.0,-1,-1,-1,1.1958558559417725,0.2090489225,0.0,17.73008632659912,0.6729480382,0.0,18.472083806991577,0.9139825023,0.0,21.151896953582764,0.9286149641,0.0,0.34859800338745117,0.7678648995,0.0,0.2591440677642822,0.6981867621,0.0,-1,-1,-1,0.4938671588897705,0.1087453877,0.0,0.3479039669036865,0.51107968,0.0,0.3698408603668213,0.8763828378,0.0,0.47837400436401367,0.8310073612,0.0
ghz_indep_tket_8,ghz,8,-1,0.9232076375,0.0,-1,0.6623946388,0.0,0.7396659851074219,0.7792118748,0.0,0.2292628288269043,0.7033217194,0.0,2.8674957752227783,0.2724111644,0.0,1.1743500232696533,0.097234466,0.0,26.850046157836914,0.7071048889,0.0,22.56462001800537,0.9243163736,0.0,20.70934295654297,0.9370172587,0.0,0.29542088508605957,0.8023891793,0.0,0.7274131774902344,0.7128517472,0.0,0.20582032203674316,0.2503154393,0.0,0.3399789333343506,0.1163321522,0.0,0.22143912315368652,0.555629485,0.0,0.2719900608062744,0.890913238,0.0,0.30263590812683105,0.8503543703,0.0
ghz_indep_tket_17,ghz,17,-1,0.8343619786,0.0,-1,0.1041894478,0.4074074074,2.854511022567749,0.4917645685,0.0,0.878460168838501,0.5140448681,0.0,-1,-1,-1,30.409776210784912,0.0242560973,0.0,-1,-1,-1,37.437065839767456,0.8353640145,0.0,36.3824360370636,0.8640529935,0.0,0.874424934387207,0.3211515524,0.0,0.5143301486968994,0.5175392973,0.0,-1,-1,-1,0.8506519794464111,0.0112597513,0.0,-1,-1,-1,0.5460739135742188,0.7683542201,0.0,0.6458251476287842,0.6912644989,0.0
ghz_indep_tket_40,ghz,40,-1,0.0124000058,0.0289855072,-1,0.0008513689,0.4545454545,21.999963998794556,0.282897784,0.0,-1,-1,-1,-1,-1,-1,18.66072678565979,0.0001021152,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.2623679637908936,0.1957069705,0.0,-1,-1,-1,-1,-1,-1,1.5518689155578613,2.197e-07,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
ghz_indep_qiskit_10,ghz,10,-1,0.9026800807,0.0,-1,0.6092643929,0.0,0.5690047740936279,0.7044452019,0.0,0.4031541347503662,0.7671012509,0.0,-1,-1,-1,1.9067349433898926,0.192004966,0.0,29.81066918373108,0.6404411413,0.0,24.72014307975769,0.9037641639,0.0,24.606925010681152,0.9202880134,0.0,0.40613889694213867,0.748234416,0.0,0.29892683029174805,0.6761860928,0.0,-1,-1,-1,0.39335012435913086,0.0816530415,0.0,0.28415894508361816,0.4701018328,0.0,0.36554908752441406,0.8620894221,0.0,0.352827787399292,0.8121005296,0.0
ghz_indep_qiskit_30,ghz,30,-1,0.6266789642,0.0,-1,0.0111483274,0.4449152542,50.454540729522705,0.2486362974,0.0,-1,-1,-1,-1,-1,-1,52.005839824676514,0.0005960292,0.0,-1,-1,-1,-1,-1,-1,52.339191913604736,0.7685736994,0.0,0.9960379600524902,0.2695361334,0.0,-1,-1,-1,-1,-1,-1,1.0345900058746338,2.9187e-05,0.0,-1,-1,-1,-1,-1,-1,1.0568220615386963,0.5125169705,0.0
ghz_indep_tket_4,ghz,4,-1,0.9656737985,0.0,-1,0.9221571624,0.0,0.30353307723999023,0.8886827238,0.0,0.36495113372802734,0.9008860046,0.0,3.2927470207214355,0.5747547306,0.0,1.3306288719177246,0.5578367272,0.0,0.9226889610290527,0.8619718326,0.0,13.912428140640259,0.9668335347,0.0,15.615816831588745,0.9713936037,0.0,0.2333691120147705,0.8945129678,0.0,0.12351679801940918,0.8415276188,0.0,0.08239388465881348,0.4666624777,0.0,0.1607358455657959,0.6400099817,0.0,0.08311891555786133,0.7761970055,0.0,0.22302627563476562,0.9514842499,0.0,0.25118422508239746,0.9323527513,0.0
ghz_indep_tket_60,ghz,60,-1,4.71553e-05,0.3283302064,-1,9.0146e-06,0.4451038576,180.14583611488342,0.1319701455,0.0,-1,-1,-1,-1,-1,-1,93.94118690490723,3.1088e-06,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.8713738918304443,0.0655033361,0.0,-1,-1,-1,-1,-1,-1,2.183799982070923,4e-09,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
ghz_indep_qiskit_26,ghz,26,-1,0.6681271128,0.0,-1,0.0104774079,0.4090909091,21.31638813018799,0.3367980748,0.0,4.3670618534088135,0.3138322321,0.0,-1,-1,-1,47.799010038375854,0.0015555679,0.0,-1,-1,-1,-1,-1,-1,41.57109308242798,0.7967703568,0.0,0.835686206817627,0.3052336621,0.0,2.2020699977874756,0.2051238063,0.1463414634,-1,-1,-1,0.916693925857544,0.0001158822,0.0,-1,-1,-1,-1,-1,-1,1.2329840660095215,0.5619382039,0.0
ghz_indep_tket_21,ghz,21,-1,0.7976703441,0.0,-1,0.044500207,0.3949579832,5.8189697265625,0.4565763984,0.0,0.5400247573852539,0.4801551903,0.0,-1,-1,-1,39.751320123672485,0.015528276,0.0,-1,-1,-1,36.123767137527466,0.7986283148,0.0,31.50497078895569,0.8334752918,0.0,0.7143020629882812,0.3551920047,0.0,0.6739480495452881,0.4452309211,0.0,-1,-1,-1,1.1152598857879639,0.0010313884,0.0,-1,-1,-1,0.6247959136962891,0.7194411744,0.0,0.9165370464324951,0.6304693013,0.0
ghz_indep_qiskit_17,ghz,17,-1,0.8343619786,0.0,-1,0.0609529784,0.3296703297,3.4512269496917725,0.4917645685,0.0,0.6730763912200928,0.5140448681,0.0,-1,-1,-1,37.42865490913391,0.0242560973,0.0,-1,-1,-1,34.38628697395325,0.8353640145,0.0,29.04455018043518,0.8640529935,0.0,1.1423568725585938,0.3211515524,0.0,0.4994781017303467,0.5175392973,0.0,-1,-1,-1,0.8081400394439697,0.0112597513,0.0,-1,-1,-1,1.109041690826416,0.7683542201,0.0,0.6355490684509277,0.6912644989,0.0
ghz_indep_qiskit_40,ghz,40,-1,0.0084095178,0.1187214612,-1,0.0008402192,0.4511278195,80.02735781669617,0.282897784,0.0,-1,-1,-1,-1,-1,-1,50.26741981506348,0.0001021152,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.2703580856323242,0.1957069705,0.0,-1,-1,-1,-1,-1,-1,1.3842720985412598,2.197e-07,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
ghz_indep_tket_10,ghz,10,-1,0.9026800807,0.0,-1,0.6091262496,0.0,1.4017999172210693,0.7044452019,0.0,1.357668161392212,0.7671012509,0.0,-1,-1,-1,3.392463207244873,0.192004966,0.0,22.581910133361816,0.6404411413,0.0,35.173922061920166,0.9037641639,0.0,20.763108015060425,0.9202880134,0.0,1.1092720031738281,0.748234416,0.0,0.2713918685913086,0.6761860928,0.0,-1,-1,-1,0.3212881088256836,0.0816530415,0.0,0.4321300983428955,0.4701018328,0.0,1.9666149616241455,0.8620894221,0.0,0.3929252624511719,0.8121005296,0.0
ghz_indep_tket_26,ghz,26,-1,0.6681271128,0.0,-1,0.01928106,0.4182692308,18.94974684715271,0.3367980748,0.0,3.5058388710021973,0.3138322321,0.0,-1,-1,-1,20.52843999862671,0.0015555679,0.0,-1,-1,-1,-1,-1,-1,55.978145599365234,0.7967703568,0.0,0.8816931247711182,0.3052336621,0.0,2.1241190433502197,0.2051238063,0.1463414634,-1,-1,-1,0.936424970626831,0.0001158822,0.0,-1,-1,-1,-1,-1,-1,0.8898849487304688,0.5619382039,0.0
ghz_indep_qiskit_21,ghz,21,-1,0.7976703441,0.0,-1,0.0216747532,0.3984375,3.5500919818878174,0.4565763984,0.0,2.691451072692871,0.4801551903,0.0,-1,-1,-1,54.85320210456848,0.015528276,0.0,-1,-1,-1,31.287853002548218,0.7986283148,0.0,33.407159090042114,0.8334752918,0.0,0.6341910362243652,0.3551920047,0.0,0.5928592681884766,0.4452309211,0.0,-1,-1,-1,0.6979331970214844,0.0010313884,0.0,-1,-1,-1,1.0562939643859863,0.7194411744,0.0,0.698279857635498,0.6304693013,0.0
ghz_indep_tket_3,ghz,3,-1,0.9765921133,0.0,-1,0.9461089264,0.0,0.24440383911132812,0.9052192135,0.0,0.329866886138916,0.9369256008,0.0,0.6818192005157471,0.6986480316,0.0,1.6375069618225098,0.6403498427,0.0,0.28644371032714844,0.9057229717,0.0,2.267745018005371,0.977764962,0.0,1.5193557739257812,0.980182968,0.0,0.14118003845214844,0.9163206872,0.0,0.1188650131225586,0.9351813979,0.0,0.13378405570983887,0.5905576747,0.0,0.08723974227905273,0.7049133559,0.0,0.0691220760345459,0.8438565636,0.0,0.10363316535949707,0.9672598291,0.0,0.10709810256958008,0.9540592222,0.0
ghz_indep_qiskit_7,ghz,7,-1,0.933645812,0.0,-1,0.803333098,0.0,0.5687270164489746,0.58823843,0.0,0.40363287925720215,0.8068380206,0.0,1.0635898113250732,0.3147512692,0.0,2.5408709049224854,0.1509210987,0.0,7.952944993972778,0.7429954403,0.0,9.712929964065552,0.9347670839,0.0,5.1259589195251465,0.9454955789,0.0,0.24014711380004883,0.8141898677,0.0,0.1858959197998047,0.7336130034,0.0,0.20264887809753418,0.3020880175,0.0,0.2613677978515625,0.1416040009,0.0,0.22323036193847656,0.6040626085,0.0,0.2538602352142334,0.9056845517,0.0,0.2299797534942627,0.8701518046,0.0
ghz_indep_tket_30,ghz,30,-1,0.6266789642,0.0,-1,0.0082404903,0.4351464435,16.934245109558105,0.2486362974,0.0,-1,-1,-1,-1,-1,-1,14.342802047729492,0.0005960292,0.0,-1,-1,-1,-1,-1,-1,30.15110492706299,0.7685736994,0.0,0.9148049354553223,0.2695361334,0.0,-1,-1,-1,-1,-1,-1,0.9866480827331543,2.9187e-05,0.0,-1,-1,-1,-1,-1,-1,1.536987066268921,0.5125169705,0.0
ghz_indep_qiskit_60,ghz,60,-1,4.71553e-05,0.3283302064,-1,8.8268e-06,0.4466165414,61.227067947387695,0.1319701455,0.0,-1,-1,-1,-1,-1,-1,73.67947101593018,3.1088e-06,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.8934719562530518,0.0655033361,0.0,-1,-1,-1,-1,-1,-1,2.1394922733306885,4e-09,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
ghz_indep_qiskit_6,ghz,6,-1,0.944202005,0.0,-1,0.8266011899,0.0,0.19905591011047363,0.8582598,0.0,0.022794008255004883,0.8212437755,0.0,0.06849884986877441,0.378949643,0.0,0.08760905265808105,0.3287613141,0.0,18.358155012130737,0.7807076898,0.0,9.224114179611206,0.9453359544,0.0,12.91874098777771,0.9540506127,0.0,0.19149374961853027,0.8337568618,0.0,0.17814207077026367,0.7687568315,0.0,0.19327521324157715,0.3442143123,0.0,1.404798984527588,0.2178108218,0.0,0.1641700267791748,0.6567175515,0.0,0.196486234664917,0.9207007733,0.0,0.24699783325195312,0.8904101508,0.0
ghz_indep_tket_2,ghz,2,-1,0.9876338752,0.0,-1,0.9254210289,0.0,0.021999835968017578,0.9569614219,0.0,0.010097980499267578,0.9451842582,0.0,0.01634502410888672,0.8538801855,0.0,0.024365901947021484,0.5953072816,0.0,0.010354757308959961,0.9516947892,0.0,0.01966691017150879,0.9888199846,0.0,0.022989988327026367,0.9890518602,0.0,0.05111193656921387,0.9372896691,0.0,0.02360224723815918,0.9346289213,0.0,0.021816015243530273,0.6987311033,0.0,0.038722991943359375,0.7696699883,0.0,0.022933006286621094,0.9174138715,0.0,0.0365140438079834,0.9832969669,0.0,0.052330970764160156,0.9762710499,0.0
ghz_indep_qiskit_20,ghz,20,-1,0.8066891411,0.0,-1,0.0470681609,0.3559322034,2.8363540172576904,0.4164753197,0.0,0.24454092979431152,0.48828436,0.0,-1,-1,-1,25.948261260986328,0.0173368413,0.0,-1,-1,-1,27.23035430908203,0.807657943,0.0,38.11416482925415,0.8410167436,0.0,0.6651749610900879,0.4061385945,0.0,0.5822012424468994,0.4539367096,0.0,-1,-1,-1,0.781804084777832,0.0012870996,0.0,-1,-1,-1,0.6765589714050293,0.7313694866,0.0,1.1165177822113037,0.645147505,0.0
ghz_indep_tket_70,ghz,70,-1,4.37083e-05,0.0538922156,-1,4.33e-08,0.4542586751,174.85100603103638,0.0377032421,0.0,-1,-1,-1,-1,-1,-1,51.44467782974243,1.557e-07,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.170490264892578,0.0203382407,0.0,-1,-1,-1,-1,-1,-1,2.532396078109741,5e-10,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
ghz_indep_tket_27,ghz,27,-1,0.6575149035,0.0,-1,0.0112194331,0.4533898305,19.547022819519043,0.3141096745,0.0,2.356228828430176,0.2846899925,0.0,-1,-1,-1,48.12944412231445,0.0014729035,0.0,-1,-1,-1,-1,-1,-1,37.86030602455139,0.7896256653,0.0,0.9090588092803955,0.288050714,0.0,2.4961798191070557,0.2565514272,0.0483870968,-1,-1,-1,0.9389209747314453,6.80802e-05,0.0,-1,-1,-1,-1,-1,-1,0.9641542434692383,0.5491531535,0.0
ghz_indep_tket_50,ghz,50,-1,3.4856e-06,0.0,-1,9.9969e-06,0.466562986,33.20677399635315,0.1438376541,0.0,-1,-1,-1,-1,-1,-1,32.265406131744385,1.29924e-05,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.4837250709533691,0.1133961078,0.0,-1,-1,-1,-1,-1,-1,1.6712100505828857,5.487e-07,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
ghz_indep_tket_11,ghz,11,-1,0.8925881035,0.0,-1,0.150770526,0.4285714286,0.7838568687438965,0.687340312,0.0,0.3525118827819824,0.753645231,0.0,-1,-1,-1,1.9101650714874268,0.1754933918,0.0,0.419619083404541,0.609504497,0.0,24.903910160064697,0.8936600667,0.0,22.652118921279907,0.9120357311,0.0,0.48875880241394043,0.7114299644,0.0,0.3775050640106201,0.6607167066,0.0,-1,-1,-1,1.0859110355377197,0.0617298031,0.0,0.3355238437652588,0.4324095477,0.0,0.3783280849456787,0.8480291256,0.0,0.46693992614746094,0.7936238605,0.0
ghz_indep_qiskit_16,ghz,16,-1,0.8437956267,0.0,-1,0.0706090721,0.4333333333,1.3148059844970703,0.5003202841,0.0,0.7983889579772949,0.5227478001,0.0,-1,-1,-1,29.240731954574585,0.0533145392,0.0,-1,-1,-1,26.775216102600098,0.844808992,0.0,25.325732231140137,0.8718711184,0.0,0.48990917205810547,0.3807657009,0.0,0.44500088691711426,0.5785845596,0.0,-1,-1,-1,0.5380258560180664,0.0194405358,0.0,-1,-1,-1,0.4888591766357422,0.7810935091,0.0,0.5588998794555664,0.7073580995,0.0
