file_path,benchmark_name,num_qubits,MQTPredictor_fidelity_time,MQTPredictor_fidelity_fidelity,MQTPredictor_fidelity_critical_depth,MQTPredictor_critical_depth_time,MQTPredictor_critical_depth_fidelity,MQTPredictor_critical_depth_critical_depth,qiskit_ibm_washington_time,qiskit_ibm_washington_fidelity,qiskit_ibm_washington_critical_depth,qiskit_ibm_montreal_time,qiskit_ibm_montreal_fidelity,qiskit_ibm_montreal_critical_depth,qiskit_oqc_lucy_time,qiskit_oqc_lucy_fidelity,qiskit_oqc_lucy_critical_depth,qiskit_rigetti_aspen_m2_time,qiskit_rigetti_aspen_m2_fidelity,qiskit_rigetti_aspen_m2_critical_depth,qiskit_ionq_harmony_time,qiskit_ionq_harmony_fidelity,qiskit_ionq_harmony_critical_depth,qiskit_ionq_aria1_time,qiskit_ionq_aria1_fidelity,qiskit_ionq_aria1_critical_depth,qiskit_quantinuum_h2_time,qiskit_quantinuum_h2_fidelity,qiskit_quantinuum_h2_critical_depth,tket_ibm_washington_time,tket_ibm_washington_fidelity,tket_ibm_washington_critical_depth,tket_ibm_montreal_time,tket_ibm_montreal_fidelity,tket_ibm_montreal_critical_depth,tket_oqc_lucy_time,tket_oqc_lucy_fidelity,tket_oqc_lucy_critical_depth,tket_rigetti_aspen_m2_time,tket_rigetti_aspen_m2_fidelity,tket_rigetti_aspen_m2_critical_depth,tket_ionq_harmony_time,tket_ionq_harmony_fidelity,tket_ionq_harmony_critical_depth,tket_ionq_aria1_time,tket_ionq_aria1_fidelity,tket_ionq_aria1_critical_depth,tket_quantinuum_h2_time,tket_quantinuum_h2_fidelity,tket_quantinuum_h2_critical_depth
ae_indep_qiskit_13,ae,13,-1,0.1741385714,0.5769230769,-1,8.639e-06,0.6247619048,0.5105850696563721,0.0017360858,0.3954248366,0.49727320671081543,0.0681293397,0.4019607843,-1,-1,-1,0.9279258251190186,0.0,0.4531835206,-1,-1,-1,36.31384897232056,0.2008744201,0.5769230769,36.08945894241333,0.4409258651,0.5769230769,7.336146116256714,8.1897e-05,0.5905511811,3.4355521202087402,0.0157567772,0.4505747126,-1,-1,-1,4.365589141845703,0.0,0.4747474747,-1,-1,-1,2.8736422061920166,0.1361016559,0.5769230769,2.6196699142456055,0.251094583,0.5769230769
twolocalrandom_indep_qiskit_2,twolocalrandom,2,-1,0.9641296472,0.0,-1,0.9508293848,0.0,0.04321599006652832,0.9251305142,0.0,0.033139944076538086,0.93967417,0.0,0.03319692611694336,0.7792874271,0.0,0.03878211975097656,0.3164808033,0.0,0.024445056915283203,0.8463049475,0.0,0.03523111343383789,0.9641296472,0.0,0.031790971755981445,0.9752889115,0.0,0.07930111885070801,0.9160040437,0.0,0.05276679992675781,0.910781262,0.0,0.05274534225463867,0.5901801724,0.0,0.06549501419067383,0.5589780753,0.0,0.049574851989746094,0.817960852,0.0,0.08730697631835938,0.9591281878,0.0,0.10932397842407227,0.9636495995,0.0
dj_indep_tket_4,dj,4,-1,0.9595119926,0.0,-1,0.1655230104,0.4642857143,0.030900001525878906,0.6457269088,0.0,0.01986980438232422,0.8961560661,0.0,0.04865002632141113,0.3727445048,0.0,0.04479694366455078,0.414906915,0.0,0.11555218696594238,0.868774685,0.0,3.9249658584594727,0.9679946638,0.0,3.567391872406006,0.9743136226,0.0,0.12209010124206543,0.6445913311,0.0,0.10969185829162598,0.8941698968,0.0,0.09740805625915527,0.4289415047,0.0,0.10993003845214844,0.8165909477,0.0,0.09780406951904297,0.8094320703,0.0,0.10878896713256836,0.9575945032,0.0,0.13177490234375,0.9473979597,0.0
qpeexact_indep_qiskit_4,qpeexact,4,-1,0.8776791749,0.0,-1,0.109136082,0.4776119403,0.06099700927734375,0.8098883341,0.0,0.05625176429748535,0.8735032787,0.0,0.13425993919372559,0.2592441307,0.1,0.07122611999511719,0.1108159191,0.1538461538,0.15542912483215332,0.6439846233,0.0,3.841752052307129,0.9011999424,0.0,3.876016855239868,0.9351329095,0.0,0.31086015701293945,0.8003728091,0.1,0.22917389869689941,0.8238057095,0.1,0.17167305946350098,0.2561789775,0.1,0.33495283126831055,0.1551426392,0.1,0.16765427589416504,0.6301016509,0.1428571429,0.1791989803314209,0.9081875296,0.1428571429,0.18571901321411133,0.9193815529,0.25
realamprandom_indep_tket_5,realamprandom,5,-1,0.715131352,0.4333333333,-1,7.64e-08,0.4743589744,0.21894288063049316,0.5173867638,0.1333333333,0.20569491386413574,0.2759993507,0.1333333333,1.2075738906860352,0.001974433,0.2888888889,0.26981520652770996,3.17e-08,0.2089552239,1.152047872543335,0.2927234165,0.4333333333,5.1642749309539795,0.7422407689,0.4333333333,39.78433394432068,0.8631525904,0.4333333333,0.9731490612030029,0.1233263237,0.2528735632,0.9114499092102051,0.4776271702,0.2666666667,0.8621728420257568,4.62477e-05,0.4035087719,0.864739179611206,5.8e-09,0.2345679012,0.7258849143981934,0.1265577004,0.4333333333,0.737774133682251,0.653046326,0.4333333333,1.969712734222412,0.5883958064,0.4333333333
portfoliovqe_indep_qiskit_9,portfoliovqe,9,-1,0.2561808786,0.6944444444,-1,0.0018105829,0.6944444444,2.0776431560516357,0.0001578942,0.4056338028,1.8155949115753174,0.0199020322,0.527607362,-1,-1,-1,0.8866639137268066,0.0,0.5172413793,9.452773809432983,0.0162736774,0.6944444444,9.674104928970337,0.3582212491,0.6944444444,9.312889099121094,0.689691771,0.6944444444,3.289642095565796,0.0002430995,0.4909560724,3.114300012588501,0.0019318667,0.5422535211,-1,-1,-1,3.076896905899048,0.0,0.5039370079,2.750485897064209,0.000867027,0.6944444444,2.7719008922576904,0.2289402989,0.6944444444,2.9669620990753174,0.1711512767,0.6944444444
vqe_indep_qiskit_10,vqe,10,-1,0.8096320231,0.3888888889,-1,0.500131826,0.3888888889,0.12842869758605957,0.4542494845,0.3888888889,0.06889533996582031,0.7068515286,0.3888888889,-1,-1,-1,0.41187500953674316,0.0555755736,0.3888888889,5.3152313232421875,0.4144866592,0.3888888889,5.499269962310791,0.8180978353,0.3888888889,5.407524108886719,0.8580175755,0.3888888889,0.5809779167175293,0.6699937473,0.3888888889,0.5545902252197266,0.5991207955,0.3888888889,-1,-1,-1,0.5530660152435303,0.0131348011,0.3888888889,0.5097200870513916,0.2428582655,0.3888888889,0.5761709213256836,0.7539798234,0.3888888889,0.5781807899475098,0.683694382,0.3888888889
qpeexact_indep_qiskit_14,qpeexact,14,-1,0.1069333764,0.6649484536,-1,2.2e-09,0.7058823529,0.6007871627807617,5.79393e-05,0.5505376344,0.6002602577209473,0.0105143511,0.4871794872,-1,-1,-1,1.400583267211914,0.0,0.4801061008,-1,-1,-1,38.99279308319092,0.1407100831,0.6683937824,38.970916986465454,0.3645513382,0.6649484536,4.477998733520508,3.6335e-06,0.5444915254,4.738525867462158,0.0019423261,0.5448275862,-1,-1,-1,4.9858481884002686,0.0,0.4715261959,-1,-1,-1,3.4216349124908447,0.1062907971,0.6514285714,2.9965689182281494,0.2133039317,0.6477272727
qpeexact_indep_tket_40,qpeexact,40,-1,-1,-1,-1,0.0,0.7899151917,8.905388116836548,0.0,0.7485688115,-1,-1,-1,-1,-1,-1,14.673135995864868,0.0,0.7144026187,-1,-1,-1,-1,-1,-1,-1,-1,-1,31.58764910697937,0.0,0.7234042553,-1,-1,-1,-1,-1,-1,33.85619616508484,0.0,0.729375298,-1,-1,-1,-1,-1,-1,-1,-1,-1
graphstate_indep_qiskit_70,graphstate,70,-1,0.0002579242,0.8704225352,-1,0.0,0.9141791045,27.663176774978638,0.0006162152,0.8691275168,-1,-1,-1,-1,-1,-1,25.556544065475464,3.744e-07,0.9142857143,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.510490894317627,0.0174192943,0.4852941176,-1,-1,-1,-1,-1,-1,3.367872714996338,6e-10,0.9142857143,-1,-1,-1,-1,-1,-1,-1,-1,-1
wstate_indep_tket_19,wstate,19,-1,0.6430359188,0.4444444444,-1,0.000217297,0.55,2.4322118759155273,0.2557230606,0.4444444444,0.09845709800720215,0.4322048704,0.4444444444,-1,-1,-1,8.588635206222534,0.0008098191,0.4444444444,-1,-1,-1,9.156375885009766,0.6806253085,0.4444444444,8.394203186035156,0.774733737,0.4444444444,1.122971773147583,0.1687921046,0.4444444444,1.0852911472320557,0.3872976751,0.4444444444,-1,-1,-1,1.9695167541503906,2.34239e-05,0.4444444444,-1,-1,-1,1.0680088996887207,0.5806685886,0.4444444444,1.165370225906372,0.4928935631,0.4444444444
ae_indep_tket_6,ae,6,-1,0.6892877878,0.2,-1,0.0457584941,0.3529411765,0.12093782424926758,0.514159805,0.1020408163,0.10595297813415527,0.614661595,0.1020408163,0.6061820983886719,0.0063331967,0.1403508772,0.2107079029083252,6.8524e-06,0.0909090909,6.064734935760498,0.2507920851,0.2,6.087692975997925,0.7249255469,0.2,6.074460983276367,0.8460525578,0.2,0.8307287693023682,0.3730762507,0.1904761905,0.6437978744506836,0.5698688439,0.1746031746,0.8389911651611328,0.0015806079,0.1666666667,0.839061975479126,4.84e-08,0.0925925926,0.5957639217376709,0.1623309066,0.2,0.6059620380401611,0.6783447721,0.2,0.5742902755737305,0.7548881291,0.2
wstate_indep_tket_6,wstate,6,-1,0.884058559,0.3,-1,0.5923159003,0.3,0.06115889549255371,0.7854060373,0.3,0.04806184768676758,0.7791675508,0.3,0.4838681221008301,0.2528404452,0.3,0.09540200233459473,0.1559166132,0.3,4.378151178359985,0.6273287911,0.3,4.606588840484619,0.8976016244,0.3,4.612994909286499,0.9295389164,0.3,0.3349916934967041,0.788440806,0.3,0.30503225326538086,0.7160607949,0.3,0.2886991500854492,0.2277351578,0.3,0.3073232173919678,0.0838706631,0.3,0.2851700782775879,0.4690013966,0.3,0.30007386207580566,0.8586122835,0.3,0.3318619728088379,0.8186242047,0.3
wstate_indep_qiskit_70,wstate,70,-1,8.2e-09,0.6081081081,-1,0.0,0.5532646048,59.6034996509552,0.0067852148,0.4855072464,-1,-1,-1,-1,-1,-1,40.52733111381531,0.0,0.4855072464,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.437413215637207,0.0001608373,0.7047619048,-1,-1,-1,-1,-1,-1,4.531677961349487,0.0,0.7894736842,-1,-1,-1,-1,-1,-1,-1,-1,-1
dj_indep_tket_24,dj,24,-1,0.7368301045,0.0,-1,0.0063432828,0.4568345324,0.5245282649993896,0.2271179196,0.0476190476,0.25643491744995117,0.2930074822,0.0357142857,-1,-1,-1,0.26607203483581543,2.12947e-05,0.0666666667,-1,-1,-1,9.73993182182312,0.7861678396,0.0,9.675253868103027,0.8393254522,0.0,1.7975261211395264,0.1369309507,0.4,1.5046861171722412,0.0351069374,0.5702479339,-1,-1,-1,1.5325138568878174,0.0,0.5401459854,-1,-1,-1,0.7387278079986572,0.7231043794,0.0,0.8317070007324219,0.674174489,0.0
qaoa_indep_qiskit_7,qaoa,7,-1,0.9258151947,0.5714285714,-1,0.0026484924,0.6194331984,0.08834099769592285,0.4153466476,0.55,0.0761260986328125,0.4963974631,0.55,0.6121060848236084,0.0266406393,0.55,0.14652013778686523,0.000746761,0.4705882353,4.723483085632324,0.5581678872,0.5714285714,4.752928972244263,0.8688381847,0.5714285714,9.43855094909668,0.9258151947,0.5714285714,0.744455099105835,0.3270700243,0.55,0.6925868988037109,0.5086680212,0.5813953488,0.6300971508026123,0.0203690428,0.5813953488,0.7268788814544678,0.0485363047,0.55,0.5265100002288818,0.1741355836,0.5714285714,0.5402529239654541,0.6907242983,0.5714285714,0.4407949447631836,0.7663048584,0.5714285714
qft_indep_tket_9,qft,9,-1,0.3810538692,0.6071428571,-1,0.0042145068,0.6083333333,0.2525808811187744,0.0255824404,0.3742331288,0.252518892288208,0.2151986217,0.3701298701,-1,-1,-1,0.6085729598999023,6e-10,0.3708609272,9.270439863204956,0.027160011,0.6071428571,11.012620210647583,0.4231648078,0.6071428571,9.995836019515991,0.6272024968,0.6071428571,1.903182029724121,0.0177440602,0.4402515723,1.7127909660339355,0.1838407392,0.4402515723,-1,-1,-1,1.864438772201538,0.0,0.3725490196,1.463451862335205,0.0128613755,0.5833333333,1.478257179260254,0.3945857682,0.5833333333,1.3489930629730225,0.5089293804,0.5833333333
graphstate_indep_tket_29,graphstate,29,-1,0.5281333632,0.8275862069,-1,0.0,0.8025477707,0.3153340816497803,0.071221906,0.7843137255,-1,-1,-1,-1,-1,-1,2.7292287349700928,5.8693e-06,0.8,-1,-1,-1,-1,-1,-1,11.5416100025177,0.8648840901,0.8275862069,1.6960020065307617,0.0169165952,0.6710526316,-1,-1,-1,-1,-1,-1,1.4795362949371338,0.0,0.6090909091,-1,-1,-1,-1,-1,-1,1.0178418159484863,0.5366557561,0.8275862069
wstate_indep_qiskit_27,wstate,27,-1,0.520230584,0.4615384615,-1,0.0003736449,0.5705882353,5.710776090621948,0.1641361537,0.4615384615,0.2016441822052002,0.1970562276,0.2235294118,-1,-1,-1,16.59989905357361,1.6187e-05,0.4615384615,-1,-1,-1,-1,-1,-1,12.056063175201416,0.6925741025,0.4615384615,1.6077871322631836,0.1831982895,0.4615384615,3.194092035293579,0.1395512276,0.3559322034,-1,-1,-1,1.6003708839416504,1.214e-07,0.4615384615,-1,-1,-1,-1,-1,-1,1.6930911540985107,0.3607153063,0.4615384615
portfolioqaoa_indep_tket_6,portfolioqaoa,6,-1,0.8226430208,0.5333333333,-1,0.0646369263,0.5333333333,0.5806827545166016,0.0010371059,0.3006134969,0.26080894470214844,0.2052198474,0.3006134969,7.194257974624634,1.12e-08,0.4184782609,1.7485480308532715,0.0,0.1656050955,5.680140018463135,0.1686548617,0.5333333333,5.726381063461304,0.645635302,0.5333333333,5.623744010925293,0.8275962006,0.5333333333,1.743427038192749,0.1076863395,0.3523809524,1.6060690879821777,0.2020749883,0.3915343915,1.6198391914367676,1.269e-07,0.347826087,1.8273930549621582,0.0,0.244047619,1.6206378936767578,0.0046640002,0.5333333333,1.5962228775024414,0.3162898686,0.5333333333,1.5303857326507568,0.4415146252,0.5333333333
qnn_indep_qiskit_2,qnn,2,-1,0.9396797928,0.0,-1,0.9363309001,0.0,0.38830018043518066,0.9243693585,0.0,0.03443193435668945,0.9453543412,0.0,0.0382688045501709,0.7757092761,0.0,0.03455400466918945,0.3153214239,0.0,0.02578115463256836,0.8374806253,0.0,0.03589582443237305,0.9625879651,0.0,0.03369307518005371,0.9675080332,0.0,0.08824491500854492,0.9155385386,0.0,0.06168079376220703,0.9105576282,0.0,0.07318878173828125,0.5699657914,0.0,0.10091900825500488,0.5574869934,0.0,0.07690286636352539,0.8030938944,0.0,0.12838196754455566,0.9564458494,0.0,0.21289896965026855,0.961723264,0.0
qft_indep_tket_2,qft,2,-1,0.9438243242,0.0,-1,0.9521275074,0.0,0.03249096870422363,0.9254980248,0.0,0.02180194854736328,0.9401654605,0.0,0.04748988151550293,0.781004669,0.0,0.04010915756225586,0.3173738267,0.0,0.04695487022399902,0.8463049475,0.0,0.05476689338684082,0.9641296472,0.0,0.03461194038391113,0.9655739846,0.0,0.08366584777832031,0.9164015074,0.0,0.06700396537780762,0.9118044524,0.0,0.06611299514770508,0.5892375394,0.0,0.1858518123626709,0.5563257973,0.0,0.09011101722717285,0.8158202684,0.0,0.2505531311035156,0.9587445365,0.0,0.16204309463500977,0.9655797935,0.0
graphstate_indep_tket_22,graphstate,22,-1,0.7407025471,0.7272727273,-1,1.405e-07,0.7323943662,0.22796869277954102,0.1403485869,0.7176470588,0.10566282272338867,0.4005534142,0.6818181818,-1,-1,-1,4.433419942855835,0.0028318308,0.7272727273,-1,-1,-1,59.52483510971069,0.797924521,0.7272727273,31.561891078948975,0.895725555,0.7272727273,1.540940761566162,0.1602474421,0.6585365854,1.4701099395751953,0.1624427045,0.6428571429,-1,-1,-1,0.7823119163513184,0.006226888,0.7272727273,-1,-1,-1,0.7467410564422607,0.7048529511,0.7272727273,0.8120360374450684,0.6210744387,0.7272727273
graphstate_indep_qiskit_5,graphstate,5,-1,0.9340574734,0.2,-1,0.0240471704,0.4928571429,0.05218195915222168,0.5786942073,0.2222222222,0.03835892677307129,0.7244181113,0.2222222222,8.791224002838135,0.2034025215,0.2857142857,0.5267457962036133,0.1914772222,0.125,9.715944766998291,0.8077608835,0.2,3.6035139560699463,0.950265493,0.2,3.7058277130126953,0.9752830441,0.2,0.3144540786743164,0.5652735164,0.05,0.24415016174316406,0.7639309782,0.05,0.17689299583435059,0.2102952591,0.0714285714,0.30821871757507324,0.3244315918,0.25,0.16268420219421387,0.6671243461,0.2,0.17784810066223145,0.922913552,0.2,0.2038102149963379,0.8957713603,0.2
qft_indep_qiskit_11,qft,11,-1,0.2497314638,0.672,-1,5.20666e-05,0.7056603774,5.369663953781128,0.0296154115,0.449122807,15.937339067459106,0.0331503194,0.4048582996,-1,-1,-1,18.517175912857056,0.0,0.378600823,4.166440010070801,0.0048344438,0.672,39.49728989601135,0.2795577141,0.672,31.232836961746216,0.5052422661,0.672,15.878718852996826,0.0003056315,0.5134328358,3.163700819015503,0.0663589196,0.6579925651,-1,-1,-1,15.827615976333618,0.0,0.5139442231,2.2290780544281006,0.0013090114,0.6545454545,2.244619131088257,0.2420128701,0.6545454545,1.929244041442871,0.3643390905,0.6545454545
dj_indep_qiskit_16,dj,16,-1,0.8178705524,0.0,-1,0.1784575702,0.4285714286,2.9874486923217773,0.3786487795,0.0540540541,3.559868812561035,0.4359629956,0.0,-1,-1,-1,9.365930080413818,0.0011368282,0.0294117647,-1,-1,-1,14.202842235565186,0.8533011706,0.0,7.784081220626831,0.8894929841,0.0,1.0418181419372559,0.2874560315,0.0784313725,1.0987598896026611,0.3381884583,0.1304347826,-1,-1,-1,1.0064630508422852,0.0002621616,0.4861111111,-1,-1,-1,0.4830801486968994,0.8090833293,0.0,0.5461580753326416,0.7724606528,0.0
qftentangled_indep_qiskit_60,qftentangled,60,-1,0.0,0.8781080782,-1,0.0,0.8571223778,48.336129665374756,0.0,0.8168890008,-1,-1,-1,-1,-1,-1,52.40887498855591,0.0,0.814735432,-1,-1,-1,-1,-1,-1,-1,-1,-1,67.24450087547302,0.0,0.8233569262,-1,-1,-1,-1,-1,-1,71.44478583335876,0.0,0.8296395791,-1,-1,-1,-1,-1,-1,-1,-1,-1
su2random_indep_tket_40,su2random,40,-1,0.0,0.8147891125,-1,0.0,0.8354597701,53.558404207229614,0.0,0.8037910577,-1,-1,-1,-1,-1,-1,100.7922911643982,0.0,0.813065191,-1,-1,-1,-1,-1,-1,-1,-1,-1,70.83937692642212,0.0,0.7876790579,-1,-1,-1,-1,-1,-1,72.85569906234741,0.0,0.79863174,-1,-1,-1,-1,-1,-1,-1,-1,-1
twolocalrandom_indep_qiskit_9,twolocalrandom,9,-1,0.3292225367,0.6944444444,-1,0.0056162499,0.6944444444,0.8532381057739258,0.0002894418,0.4164133739,1.104356050491333,0.0414594559,0.5410447761,-1,-1,-1,1.2364120483398438,0.0,0.5098039216,10.096903800964355,0.0148475478,0.6944444444,9.279887914657593,0.3532401047,0.6944444444,9.254020929336548,0.6495077505,0.6944444444,3.1832618713378906,0.0002424848,0.4909560724,3.0141260623931885,0.0019301074,0.5422535211,-1,-1,-1,3.1889052391052246,0.0,0.5039370079,2.5624849796295166,0.0008056897,0.6944444444,2.576373815536499,0.226389966,0.6944444444,2.9759390354156494,0.1691087198,0.6944444444
qpeinexact_indep_tket_12,qpeinexact,12,-1,0.1835025273,0.5714285714,-1,9.19e-08,0.6271929825,0.8602590560913086,0.0006816607,0.3729372937,0.8272359371185303,0.0459205519,0.3054662379,-1,-1,-1,0.980064868927002,0.0,0.2682119205,-1,-1,-1,33.6050751209259,0.22431888,0.5714285714,33.53461575508118,0.4649502195,0.5714285714,15.439289093017578,0.0005952973,0.4498644986,3.2057440280914307,0.0170041412,0.4661654135,-1,-1,-1,13.472190141677856,0.0,0.5512820513,-1,-1,-1,2.490830659866333,0.1836147024,0.5454545455,2.1715526580810547,0.310744913,0.5454545455
wstate_indep_tket_12,wstate,12,-1,0.7632648787,0.4090909091,-1,0.0223252938,0.5971223022,0.17579293251037598,0.4569862614,0.4090909091,0.06973099708557129,0.5768851518,0.4090909091,-1,-1,-1,0.8989980220794678,0.0357641858,0.4090909091,-1,-1,-1,5.8881659507751465,0.7899834589,0.4090909091,5.89556622505188,0.8545803675,0.4090909091,0.692101240158081,0.6310609713,0.4090909091,0.6604940891265869,0.5539578895,0.4090909091,-1,-1,-1,0.6736032962799072,0.0054312658,0.4090909091,-1,-1,-1,0.6544311046600342,0.716796918,0.4090909091,0.7168848514556885,0.6477287142,0.4090909091
qaoa_indep_qiskit_14,qaoa,14,-1,0.8571337748,0.7857142857,-1,0.6863169,0.7857142857,0.20782732963562012,0.2004837218,0.7093023256,0.5455648899078369,0.3414047765,0.7093023256,-1,-1,-1,0.2515079975128174,1.2984e-06,0.661971831,-1,-1,-1,6.733505010604858,0.7548797911,0.7857142857,6.759562969207764,0.8571337748,0.7857142857,1.4296388626098633,0.0421745141,0.6206896552,1.430201768875122,0.2940824366,0.7282608696,-1,-1,-1,1.5077238082885742,6.392e-07,0.6901408451,-1,-1,-1,1.1436688899993896,0.4778641804,0.7857142857,1.034074306488037,0.5698595158,0.7857142857
qft_indep_qiskit_50,qft,50,-1,-1,-1,-1,0.0,0.8573829348,18.63069224357605,0.0,0.8007697947,-1,-1,-1,-1,-1,-1,22.43098783493042,0.0,0.7552486188,-1,-1,-1,-1,-1,-1,-1,-1,-1,46.355756998062134,0.0,0.8479105173,-1,-1,-1,-1,-1,-1,49.86204433441162,0.0,0.7246239328,-1,-1,-1,-1,-1,-1,-1,-1,-1
qpeinexact_indep_qiskit_15,qpeinexact,15,-1,0.0700083244,0.6493506494,-1,0.0,0.6725738397,0.68190598487854,0.000396286,0.4389380531,0.7464401721954346,0.0043860744,0.4775583483,-1,-1,-1,1.743683099746704,0.0,0.4490644491,-1,-1,-1,43.89476180076599,0.0959547966,0.6493506494,44.01405692100525,0.3026155016,0.6493506494,11.843019962310791,1.06616e-05,0.5346215781,5.412360906600952,0.0007396213,0.5829662261,-1,-1,-1,5.769594192504883,0.0,0.5166666667,-1,-1,-1,4.355553865432739,0.0684884524,0.6285714286,3.6001229286193848,0.1590979936,0.6285714286
portfoliovqe_indep_tket_5,portfoliovqe,5,-1,0.6816093085,0.4333333333,-1,0.1675164835,0.4333333333,0.15793418884277344,0.4363186571,0.1184210526,0.14624881744384766,0.2027144005,0.1184210526,2.2776389122009277,0.0019372386,0.2888888889,0.2386770248413086,3.21e-08,0.2089552239,1.4138078689575195,0.3028669099,0.4333333333,4.577582836151123,0.7461112495,0.4333333333,4.618710994720459,0.8894528509,0.4333333333,1.0370328426361084,0.1233263237,0.2528735632,0.9638371467590332,0.4776271702,0.2666666667,0.8194341659545898,4.7558e-05,0.4035087719,0.8430829048156738,5.8e-09,0.2345679012,0.7743649482727051,0.1306005206,0.4333333333,0.7894210815429688,0.6561891136,0.4333333333,0.9384021759033203,0.5901645301,0.4333333333
portfoliovqe_indep_tket_10,portfoliovqe,10,-1,0.1827129552,0.7259259259,-1,0.000379652,0.7259259259,0.7415847778320312,0.002784932,0.5120192308,0.7204997539520264,0.0014290241,0.5096153846,-1,-1,-1,1.155066728591919,0.0,0.552238806,11.017993927001953,0.0056881154,0.7259259259,18.04619026184082,0.2762203819,0.7259259259,84.9945318698883,0.6146825983,0.7259259259,10.898766040802002,1.14331e-05,0.6026365348,4.966892957687378,0.0041694039,0.6070763501,-1,-1,-1,10.593325138092041,0.0,0.6329113924,3.3946759700775146,0.0001493646,0.7259259259,3.4007790088653564,0.158457732,0.7259259259,3.5985801219940186,0.112985441,0.7259259259
dj_indep_qiskit_5,dj,5,-1,0.9465098265,0.0,-1,0.1286333262,0.4945054945,0.04349398612976074,0.7449375753,0.0,0.03128981590270996,0.9006706526,0.0,0.05327796936035156,0.4010847869,0.0,0.05878591537475586,0.4266915798,0.0,0.7722952365875244,0.8311528619,0.0,34.764721155166626,0.9579386662,0.0,10.60687804222107,0.9665434325,0.0,0.3795042037963867,0.8858114952,0.0,0.22588801383972168,0.8790565347,0.0,0.14475607872009277,0.3002036366,0.0,0.29405808448791504,0.1220265801,0.0,0.1428518295288086,0.7543517056,0.0,0.15461492538452148,0.9438627772,0.0,0.18105506896972656,0.9304861792,0.0
ae_indep_qiskit_2,ae,2,-1,0.9699724952,0.0,-1,0.9514782247,0.0,0.03474617004394531,0.9408179515,0.0,0.022291898727416992,0.9537454036,0.0,0.03103780746459961,0.8185113617,0.0,0.031256914138793945,0.4330033568,0.0,0.653695821762085,0.8986307996,0.0,0.4923059940338135,0.9765921133,0.0,0.04803776741027832,0.9841135213,0.0,0.0762948989868164,0.9250258398,0.0,0.05368995666503906,0.9219615375,0.0,0.042919158935546875,0.6361792938,0.0,0.05638289451599121,0.6582188087,0.0,0.04047083854675293,0.8708131249,0.0,0.054472923278808594,0.9719147703,0.0,0.06853103637695312,0.9792057305,0.0
twolocalrandom_indep_qiskit_40,twolocalrandom,40,-1,0.0,0.5228382972,-1,0.0,0.852233677,21.112592220306396,0.0,0.8069632495,-1,-1,-1,-1,-1,-1,38.51044797897339,0.0,0.7986900147,-1,-1,-1,-1,-1,-1,-1,-1,-1,70.13160109519958,0.0,0.7876790579,-1,-1,-1,-1,-1,-1,72.55178809165955,0.0,0.79863174,-1,-1,-1,-1,-1,-1,-1,-1,-1
twolocalrandom_indep_tket_4,twolocalrandom,4,-1,0.8161363629,0.2777777778,-1,0.0245832238,0.515625,0.08330869674682617,0.4269611715,0.0,0.0724339485168457,0.6568596526,0.0,38.50094699859619,0.0063994505,0.2083333333,0.43027210235595703,0.0145949606,0.0,0.16490602493286133,0.4627087621,0.2777777778,3.7640697956085205,0.8319607743,0.2777777778,9.082855939865112,0.9056488079,0.2777777778,0.5435140132904053,0.2534812171,0.0,0.43010616302490234,0.6261643669,0.0,0.44611310958862305,0.0040020039,0.2222222222,0.5626199245452881,1.58732e-05,0.1944444444,0.4099259376525879,0.2812434682,0.2777777778,0.4359700679779053,0.7710630055,0.2777777778,0.4890880584716797,0.7202058149,0.2777777778
dj_indep_tket_15,dj,15,-1,0.8284424543,0.0,-1,0.0711853196,0.3979591837,0.1069178581237793,0.3820567194,0.0555555556,0.16386032104492188,0.4331550386,0.0,-1,-1,-1,3.2611351013183594,0.0003359884,0.0967741935,-1,-1,-1,14.912584781646729,0.8619138286,0.0,11.05790114402771,0.8966437539,0.0,0.9937388896942139,0.3153391162,0.085106383,0.9697825908660889,0.3948771776,0.2461538462,-1,-1,-1,0.974513053894043,0.0008674667,0.5076923077,-1,-1,-1,0.5029330253601074,0.8201976733,0.0,0.5861239433288574,0.7849280723,0.0
qpeexact_indep_tket_30,qpeexact,30,-1,7.7283e-06,0.8142857143,-1,2.745e-07,0.8142857143,5.297538995742798,0.0,0.7220245156,-1,-1,-1,-1,-1,-1,9.653619766235352,0.0,0.6732477789,-1,-1,-1,-1,-1,-1,95.3053560256958,0.0100013136,0.8142857143,21.60298776626587,0.0,0.6945796819,-1,-1,-1,-1,-1,-1,18.8869948387146,0.0,0.7408730159,-1,-1,-1,-1,-1,-1,13.999741792678833,0.0006155453,0.8087557604
